Datetime,ms_x,Level(m),Temp(C)_x
2023-04-04 20:00:07,0,0.17876514999999848,8.4
2023-04-04 20:15:07,0,0.1769908371999982,8.4
2023-04-04 20:30:07,0,0.178132923599998,8.4
2023-04-04 20:45:07,0,0.17794119999999758,8.4
2023-04-04 21:00:07,0,0.17675630159999933,8.4
2023-04-04 21:15:07,0,0.17599151159999948,8.4
2023-04-04 21:30:07,0,0.17622604719999835,8.4
2023-04-04 21:45:07,0,0.17439055119999836,8.3
2023-04-04 22:00:07,0,0.1754408627999986,8.3
2023-04-04 22:15:07,0,0.17472503559999808,8.3
2023-04-04 22:30:07,0,0.1762036295999998,8.3
2023-04-04 22:45:07,0,0.1734891511999983,8.3
2023-04-04 23:00:07,0,0.1740397999999992,8.3
2023-04-04 23:15:07,0,0.17629540439999936,8.3
2023-04-04 23:30:07,0,0.17542661919999958,8.3
2023-04-04 23:45:07,0,0.1755775540000002,8.3
2023-04-05 00:00:07,0,0.17476995200000012,8.3
2023-04-05 00:15:07,0,0.1720554736000004,8.3
2023-04-05 00:30:07,0,0.17316696840000034,8.3
2023-04-05 00:45:07,0,0.1729120383999998,8.3
2023-04-05 01:00:07,0,0.17124787160000032,8.3
2023-04-05 01:15:07,0,0.17381958920000073,8.3
2023-04-05 01:30:07,0,0.17452521919999953,8.3
2023-04-05 01:45:07,0,0.1764422928000009,8.4
2023-04-05 02:00:07,0,0.17375023199999973,8.4
2023-04-05 02:15:07,0,0.17279169520000082,8.4
2023-04-05 02:30:07,0,0.17507789119999728,8.4
2023-04-05 02:45:07,0,0.17432329839999738,8.4
2023-04-05 03:00:07,0,0.17225124359999988,8.4
2023-04-05 03:15:07,0,0.17113974879999994,8.4
2023-04-05 03:30:07,0,0.17414792280000135,8.4
2023-04-05 03:45:07,0,0.1733403207999995,8.4
2023-04-05 04:00:07,0,0.1720758680000003,8.4
2023-04-05 04:15:07,0,0.17320775719999837,8.4
2023-04-05 04:30:07,0,0.17156803120000141,8.4
2023-04-05 04:45:07,0,0.17423152359999783,8.4
2023-04-05 05:00:07,0,0.17426211519999946,8.4
2023-04-05 05:15:07,0,0.17467000319999748,8.4
2023-04-05 05:30:07,0,0.17312002879999788,8.4
2023-04-05 05:45:07,0,0.1723940043999992,8.4
2023-04-05 06:00:07,0,0.171933107200001,8.4
2023-04-05 06:15:07,0,0.17415811999999953,8.4
2023-04-05 06:30:07,0,0.17347288439999886,8.4
2023-04-05 06:45:07,0,0.17520025759999847,8.4
2023-04-05 07:00:07,0,0.1728916439999999,8.4
2023-04-05 07:15:07,0,0.17411530800000108,8.4
2023-04-05 07:30:07,0,0.17325259239999902,8.4
2023-04-05 07:45:07,0,0.17107039159999893,8.4
2023-04-05 08:00:07,0,0.17093782799999957,8.4
2023-04-05 08:15:07,0,0.171808636399998,8.4
2023-04-05 08:30:07,0,0.1705645779999987,8.4
2023-04-05 08:45:07,0,0.17192282879999965,8.5
2023-04-05 09:00:07,0,0.17377256840000044,8.5
2023-04-05 09:15:07,0,0.1740886815999989,8.5
2023-04-05 09:30:07,0,0.17185347159999864,8.5
2023-04-05 09:45:07,0,0.16849041879999938,8.5
2023-04-05 10:00:07,0,0.17072757079999867,8.5
2023-04-05 10:15:07,0,0.17275479039999908,8.5
2023-04-05 10:30:07,0,0.1719084228000014,8.6
2023-04-05 10:45:07,0,0.1720654272000015,8.6
2023-04-05 11:00:07,0,0.17225100000000104,8.6
2023-04-05 11:15:07,0,0.17180232319999966,8.6
2023-04-05 11:30:07,0,0.17163714480000003,8.6
2023-04-05 11:45:07,0,0.17012391280000116,8.6
2023-04-05 12:00:07,0,0.1710294403999999,8.6
2023-04-05 12:15:07,0,0.17343185200000022,8.6
2023-04-05 12:30:07,0,0.1767439188000015,8.6
2023-04-05 12:45:07,0,0.1783530532000004,8.6
2023-04-05 13:00:07,0,0.1786712707999989,8.6
2023-04-05 13:15:07,0,0.18388203999999853,8.6
2023-04-05 13:30:07,0,0.18324163960000028,8.5
2023-04-05 13:45:07,0,0.19037959839999985,8.5
2023-04-05 14:00:07,0,0.19469090959999846,8.5
2023-04-05 14:15:07,0,0.20048898879999832,8.4
2023-04-05 14:30:07,0,0.20275681359999886,8.4
2023-04-05 14:45:07,0,0.20421703639999933,8.4
2023-04-05 15:00:07,0,0.20313815639999966,8.3
2023-04-05 15:15:07,0,0.2034338752,8.3
2023-04-05 15:30:07,0,0.20580974159999954,8.3
2023-04-05 15:45:07,0,0.20568939840000056,8.3
2023-04-05 16:00:07,0,0.20506121839999736,8.3
2023-04-05 16:15:07,0,0.20505709079999868,8.2
2023-04-05 16:30:07,0,0.2023650299999975,8.2
2023-04-05 16:45:07,0,0.2021631092000007,8.2
2023-04-05 17:00:07,0,0.20133915919999978,8.2
2023-04-05 17:15:07,0,0.2016593187999991,8.2
2023-04-05 17:30:07,0,0.19869395679999968,8.2
2023-04-05 17:45:07,0,0.20013580840000067,8.2
2023-04-05 18:00:07,0,0.19584278720000015,8.2
2023-04-05 18:15:07,0,0.19711946039999972,8.2
2023-04-05 18:30:07,0,0.19426424439999934,8.1
2023-04-05 18:45:07,0,0.19444164319999935,8.1
2023-04-05 19:00:07,0,0.19285290320000037,8.1
2023-04-05 19:15:07,0,0.19153948759999828,8.1
