Datetime,ms,Pressure(kPa),Temp(C)
2023-02-20 05:19:57,0,98.4844,0.444
2023-02-20 05:24:57,0,98.4861,0.311
2023-02-20 05:29:57,0,98.4878,0.147
2023-02-20 05:34:57,0,98.4944,-0.018
2023-02-20 05:39:57,0,98.494,-0.181
2023-02-20 05:44:57,0,98.4935,-0.342
2023-02-20 05:49:57,0,98.4927,-0.51
2023-02-20 05:54:57,0,98.4938,-0.698
2023-02-20 05:59:57,0,98.4996,-0.85
2023-02-20 06:04:57,0,98.4901,-0.987
2023-02-20 06:09:57,0,98.484,-1.183
2023-02-20 06:14:57,0,98.4945,-1.422
2023-02-20 06:19:57,0,98.4963,-1.639
2023-02-20 06:24:57,0,98.5064,-1.813
2023-02-20 06:29:57,0,98.5179,-1.931
2023-02-20 06:34:57,0,98.5195,-2.008
2023-02-20 06:39:57,0,98.5005,-2.056
2023-02-20 06:44:57,0,98.4976,-2.122
2023-02-20 06:49:57,0,98.4922,-2.219
2023-02-20 06:54:57,0,98.5033,-2.294
2023-02-20 06:59:57,0,98.4903,-2.349
2023-02-20 07:04:57,0,98.4856,-2.353
2023-02-20 07:09:57,0,98.4749,-2.374
2023-02-20 07:14:57,0,98.4754,-2.399
2023-02-20 07:19:57,0,98.4752,-2.345
2023-02-20 07:24:57,0,98.4627,-2.236
2023-02-20 07:29:57,0,98.4629,-2.11
2023-02-20 07:34:57,0,98.4747,-2.041
2023-02-20 07:39:57,0,98.4823,-2.084
2023-02-20 07:44:57,0,98.4864,-2.166
2023-02-20 07:49:57,0,98.4924,-2.245
2023-02-20 07:54:57,0,98.4792,-2.256
2023-02-20 07:59:57,0,98.4804,-2.191
2023-02-20 08:04:57,0,98.4763,-2.071
2023-02-20 08:09:57,0,98.4702,-1.93
2023-02-20 08:14:57,0,98.4692,-1.68
2023-02-20 08:19:57,0,98.4587,-1.338
2023-02-20 08:24:57,0,98.4626,-0.997
2023-02-20 08:29:57,0,98.4759,-0.62
2023-02-20 08:34:57,0,98.4751,-0.401
2023-02-20 08:39:57,0,98.4746,-0.189
2023-02-20 08:44:57,0,98.4958,0.03
2023-02-20 08:49:57,0,98.4953,0.441
2023-02-20 08:54:57,0,98.4878,0.854
2023-02-20 08:59:57,0,98.487,1.524
2023-02-20 09:04:57,0,98.4808,2.161
2023-02-20 09:09:57,0,98.4725,2.576
2023-02-20 09:14:57,0,98.4704,2.797
2023-02-20 09:19:57,0,98.4617,3.171
2023-02-20 09:24:57,0,98.4657,3.557
2023-02-20 09:29:57,0,98.469,3.714
2023-02-20 09:34:57,0,98.4642,3.957
2023-02-20 09:39:57,0,98.4671,3.972
2023-02-20 09:44:57,0,98.4639,3.933
2023-02-20 09:49:57,0,98.4631,4.233
2023-02-20 09:54:57,0,98.4778,4.31
2023-02-20 09:59:57,0,98.4723,4.442
2023-02-20 10:04:57,0,98.4591,4.856
2023-02-20 10:09:57,0,98.4579,5.396
2023-02-20 10:14:57,0,98.4461,5.953
2023-02-20 10:19:57,0,98.4421,6.268
2023-02-20 10:24:57,0,98.4396,6.628
2023-02-20 10:29:57,0,98.4365,6.943
2023-02-20 10:34:57,0,98.4257,7.152
2023-02-20 10:39:57,0,98.4202,7.404
2023-02-20 10:44:57,0,98.4138,7.65
2023-02-20 10:49:57,0,98.411,7.704
2023-02-20 10:54:57,0,98.4076,7.792
2023-02-20 10:59:57,0,98.3957,7.783
2023-02-20 11:04:57,0,98.3904,7.672
2023-02-20 11:09:57,0,98.3743,7.6
2023-02-20 11:14:57,0,98.3602,7.548
2023-02-20 11:19:57,0,98.3502,7.524
2023-02-20 11:24:57,0,98.3354,7.639
2023-02-20 11:29:57,0,98.3317,7.791
2023-02-20 11:34:57,0,98.3191,8.051
2023-02-20 11:39:57,0,98.3205,8.349
2023-02-20 11:44:57,0,98.32,8.66
2023-02-20 11:49:57,0,98.3247,8.86
2023-02-20 11:54:57,0,98.3159,8.991
2023-02-20 11:59:57,0,98.3163,9.224
2023-02-20 12:04:57,0,98.3115,9.495
2023-02-20 12:09:57,0,98.3113,9.726
2023-02-20 12:14:57,0,98.3007,9.964
2023-02-20 12:19:57,0,98.2879,10.188
2023-02-20 12:24:57,0,98.2676,10.364
2023-02-20 12:29:57,0,98.2563,10.473
2023-02-20 12:34:57,0,98.2424,10.631
2023-02-20 12:39:57,0,98.2425,10.78
2023-02-20 12:44:57,0,98.2112,10.996
2023-02-20 12:49:57,0,98.1926,11.061
2023-02-20 12:54:57,0,98.1826,11.049
2023-02-20 12:59:57,0,98.1762,10.944
2023-02-20 13:04:57,0,98.162,10.976
2023-02-20 13:09:57,0,98.1503,11.021
2023-02-20 13:14:57,0,98.138,10.989
2023-02-20 13:19:57,0,98.1341,11.214
2023-02-20 13:24:57,0,98.1169,11.326
2023-02-20 13:29:57,0,98.1129,11.511
2023-02-20 13:34:57,0,98.0941,11.623
2023-02-20 13:39:57,0,98.0837,11.844
2023-02-20 13:44:57,0,98.0709,12.058
2023-02-20 13:49:57,0,98.0631,12.267
2023-02-20 13:54:57,0,98.0588,12.46
2023-02-20 13:59:57,0,98.043,12.753
2023-02-20 14:04:57,0,98.0371,13.15
2023-02-20 14:09:57,0,98.0371,13.34
2023-02-20 14:14:57,0,98.0402,13.418
2023-02-20 14:19:57,0,98.0385,13.536
2023-02-20 14:24:57,0,98.0283,13.75
2023-02-20 14:29:57,0,98.0333,13.934
2023-02-20 14:34:57,0,98.0206,14.226
2023-02-20 14:39:57,0,98.0113,14.44
2023-02-20 14:44:57,0,98.0014,14.719
2023-02-20 14:49:57,0,97.9816,14.879
2023-02-20 14:54:57,0,97.9774,14.907
2023-02-20 14:59:57,0,97.9769,14.8
2023-02-20 15:04:57,0,97.9757,14.928
2023-02-20 15:09:57,0,97.9699,15.222
2023-02-20 15:14:57,0,97.978,15.533
2023-02-20 15:19:57,0,97.9792,15.644
2023-02-20 15:24:57,0,97.977,15.665
2023-02-20 15:29:57,0,97.9646,15.432
2023-02-20 15:34:57,0,97.9585,15.257
2023-02-20 15:39:57,0,97.9473,14.996
2023-02-20 15:44:57,0,97.9469,14.838
2023-02-20 15:49:57,0,97.956,14.657
2023-02-20 15:54:57,0,97.9478,14.472
2023-02-20 15:59:57,0,97.9433,14.261
2023-02-20 16:04:57,0,97.9441,13.968
2023-02-20 16:09:57,0,97.9392,13.718
2023-02-20 16:14:57,0,97.9227,13.551
2023-02-20 16:19:57,0,97.9227,13.433
2023-02-20 16:24:57,0,97.9253,13.359
2023-02-20 16:29:57,0,97.9247,13.235
2023-02-20 16:34:57,0,97.942,13.037
2023-02-20 16:39:57,0,97.9403,12.79
2023-02-20 16:44:57,0,97.9432,12.554
2023-02-20 16:49:57,0,97.9382,12.375
2023-02-20 16:54:57,0,97.9342,12.258
2023-02-20 16:59:57,0,97.9356,12.08
2023-02-20 17:04:57,0,97.9363,11.869
2023-02-20 17:09:57,0,97.9319,11.694
2023-02-20 17:14:57,0,97.9267,11.536
2023-02-20 17:19:57,0,97.9243,11.394
2023-02-20 17:24:57,0,97.9052,11.246
2023-02-20 17:29:57,0,97.8929,11.06
2023-02-20 17:34:57,0,97.9039,10.873
2023-02-20 17:39:57,0,97.9107,10.715
2023-02-20 17:44:57,0,97.9072,10.561
2023-02-20 17:49:57,0,97.9045,10.416
2023-02-20 17:54:57,0,97.8977,10.195
2023-02-20 17:59:57,0,97.9018,9.903
2023-02-20 18:04:57,0,97.9037,9.54
2023-02-20 18:09:57,0,97.8923,9.145
2023-02-20 18:14:57,0,97.8804,8.718
2023-02-20 18:19:57,0,97.8856,8.27
2023-02-20 18:24:57,0,97.8848,7.812
2023-02-20 18:29:57,0,97.8712,7.358
2023-02-20 18:34:57,0,97.8756,6.9
2023-02-20 18:39:57,0,97.8851,6.454
2023-02-20 18:44:57,0,97.8981,6.018
2023-02-20 18:49:57,0,97.9068,5.607
2023-02-20 18:54:57,0,97.9196,5.208
2023-02-20 18:59:57,0,97.9372,4.855
2023-02-20 19:04:57,0,97.9569,4.533
2023-02-20 19:09:57,0,97.9735,4.232
2023-02-20 19:14:57,0,97.9815,3.973
2023-02-20 19:19:57,0,97.9835,3.745
2023-02-20 19:24:57,0,97.9865,3.522
2023-02-20 19:29:57,0,97.9956,3.335
2023-02-20 19:34:57,0,97.9937,3.172
2023-02-20 19:39:57,0,97.9924,3.043
2023-02-20 19:44:57,0,97.9938,2.944
2023-02-20 19:49:57,0,97.9995,2.868
2023-02-20 19:54:57,0,98.0011,2.784
2023-02-20 19:59:57,0,98.0011,2.685
2023-02-20 20:04:57,0,98.0086,2.562
2023-02-20 20:09:57,0,98.0089,2.451
2023-02-20 20:14:57,0,98.0067,2.35
2023-02-20 20:19:57,0,98.006,2.244
2023-02-20 20:24:57,0,98.0128,2.13
2023-02-20 20:29:57,0,98.0204,2.029
2023-02-20 20:34:57,0,98.0229,1.948
2023-02-20 20:39:57,0,98.0201,1.86
2023-02-20 20:44:57,0,98.021,1.797
2023-02-20 20:49:57,0,98.0199,1.735
2023-02-20 20:54:57,0,98.0169,1.673
2023-02-20 20:59:57,0,98.0143,1.621
2023-02-20 21:04:57,0,98.0187,1.575
2023-02-20 21:09:57,0,98.0036,1.559
2023-02-20 21:14:57,0,98.0018,1.616
2023-02-20 21:19:57,0,98.0026,1.749
2023-02-20 21:24:57,0,97.9931,1.894
2023-02-20 21:29:57,0,97.9893,1.951
2023-02-20 21:34:57,0,97.985,1.929
2023-02-20 21:39:57,0,97.9814,1.907
2023-02-20 21:44:57,0,97.976,1.92
2023-02-20 21:49:57,0,97.9704,1.981
2023-02-20 21:54:57,0,97.9727,2.065
2023-02-20 21:59:57,0,97.9655,2.115
2023-02-20 22:04:57,0,97.9637,2.094
2023-02-20 22:09:57,0,97.9704,2.035
2023-02-20 22:14:57,0,97.9694,1.954
2023-02-20 22:19:57,0,97.9604,1.856
2023-02-20 22:24:57,0,97.9551,1.757
2023-02-20 22:29:57,0,97.95,1.673
2023-02-20 22:34:57,0,97.9476,1.599
2023-02-20 22:39:57,0,97.9415,1.535
2023-02-20 22:44:57,0,97.934,1.554
2023-02-20 22:49:57,0,97.9284,1.635
2023-02-20 22:54:57,0,97.9228,1.732
2023-02-20 22:59:57,0,97.9299,1.813
2023-02-20 23:04:57,0,97.926,1.936
2023-02-20 23:09:57,0,97.9271,2.055
2023-02-20 23:14:57,0,97.9212,2.142
2023-02-20 23:19:57,0,97.9102,2.213
2023-02-20 23:24:57,0,97.9053,2.311
2023-02-20 23:29:57,0,97.9015,2.488
2023-02-20 23:34:57,0,97.8911,2.651
2023-02-20 23:39:57,0,97.8892,2.76
2023-02-20 23:44:57,0,97.8795,2.882
2023-02-20 23:49:57,0,97.8729,3.0
2023-02-20 23:54:57,0,97.8682,3.113
2023-02-20 23:59:57,0,97.8704,3.219
2023-02-21 00:04:57,0,97.8713,3.319
2023-02-21 00:09:57,0,97.8677,3.425
2023-02-21 00:14:57,0,97.8761,3.511
2023-02-21 00:19:57,0,97.8739,3.573
2023-02-21 00:24:57,0,97.881,3.641
2023-02-21 00:29:57,0,97.881,3.734
2023-02-21 00:34:57,0,97.8677,3.842
2023-02-21 00:39:57,0,97.8603,3.935
2023-02-21 00:44:57,0,97.8515,3.994
2023-02-21 00:49:57,0,97.8365,3.994
2023-02-21 00:54:57,0,97.8439,3.971
2023-02-21 00:59:57,0,97.8531,3.979
2023-02-21 01:04:57,0,97.8457,3.971
2023-02-21 01:09:57,0,97.8376,3.979
2023-02-21 01:14:57,0,97.8317,4.026
2023-02-21 01:19:57,0,97.8315,4.09
2023-02-21 01:24:57,0,97.8233,4.114
2023-02-21 01:29:57,0,97.83,4.123
2023-02-21 01:34:57,0,97.8271,4.124
2023-02-21 01:39:57,0,97.8248,4.117
2023-02-21 01:44:57,0,97.815,4.07
2023-02-21 01:49:57,0,97.8263,3.984
2023-02-21 01:54:57,0,97.829,3.855
2023-02-21 01:59:57,0,97.8288,3.696
2023-02-21 02:04:57,0,97.8232,3.551
2023-02-21 02:09:57,0,97.8299,3.429
2023-02-21 02:14:57,0,97.8115,3.349
2023-02-21 02:19:57,0,97.8095,3.345
2023-02-21 02:24:57,0,97.8121,3.366
2023-02-21 02:29:57,0,97.8138,3.437
2023-02-21 02:34:57,0,97.8217,3.525
2023-02-21 02:39:57,0,97.8216,3.616
2023-02-21 02:44:57,0,97.8333,3.696
2023-02-21 02:49:57,0,97.8187,3.761
2023-02-21 02:54:57,0,97.8005,3.84
2023-02-21 02:59:57,0,97.787,3.877
2023-02-21 03:04:57,0,97.7777,3.824
2023-02-21 03:09:57,0,97.7826,3.747
2023-02-21 03:14:57,0,97.7654,3.717
2023-02-21 03:19:57,0,97.7557,3.706
2023-02-21 03:24:57,0,97.7562,3.695
2023-02-21 03:29:57,0,97.7676,3.682
2023-02-21 03:34:57,0,97.7808,3.654
2023-02-21 03:39:57,0,97.7805,3.607
2023-02-21 03:44:57,0,97.7747,3.556
2023-02-21 03:49:57,0,97.7819,3.529
2023-02-21 03:54:57,0,97.7999,3.568
2023-02-21 03:59:57,0,97.8065,3.662
2023-02-21 04:04:57,0,97.8009,3.797
2023-02-21 04:09:57,0,97.8072,3.887
2023-02-21 04:14:57,0,97.8088,3.959
2023-02-21 04:19:57,0,97.8051,4.0
2023-02-21 04:24:57,0,97.8026,4.04
2023-02-21 04:29:57,0,97.8168,4.082
2023-02-21 04:34:57,0,97.827,4.114
2023-02-21 04:39:57,0,97.8397,4.122
2023-02-21 04:44:57,0,97.8466,4.138
2023-02-21 04:49:57,0,97.8546,4.152
2023-02-21 04:54:57,0,97.862,4.152
2023-02-21 04:59:57,0,97.8627,4.155
2023-02-21 05:04:57,0,97.8678,4.117
2023-02-21 05:09:57,0,97.8742,4.063
2023-02-21 05:14:57,0,97.8739,4.019
2023-02-21 05:19:57,0,97.8994,3.999
2023-02-21 05:24:57,0,97.8989,3.965
2023-02-21 05:29:57,0,97.9072,3.878
2023-02-21 05:34:57,0,97.9139,3.751
2023-02-21 05:39:57,0,97.9273,3.638
2023-02-21 05:44:57,0,97.9337,3.533
2023-02-21 05:49:57,0,97.9479,3.396
2023-02-21 05:54:57,0,97.9404,3.245
2023-02-21 05:59:57,0,97.9301,3.11
2023-02-21 06:04:57,0,97.9531,2.982
2023-02-21 06:09:57,0,97.9589,2.849
2023-02-21 06:14:57,0,97.9834,2.643
2023-02-21 06:19:57,0,97.9904,2.382
2023-02-21 06:24:57,0,98.0044,2.131
2023-02-21 06:29:57,0,97.9994,1.954
2023-02-21 06:34:57,0,98.0144,1.799
2023-02-21 06:39:57,0,98.0327,1.645
2023-02-21 06:44:57,0,98.0303,1.513
2023-02-21 06:49:57,0,98.0368,1.365
2023-02-21 06:54:57,0,98.0448,1.208
2023-02-21 06:59:57,0,98.0561,1.049
2023-02-21 07:04:57,0,98.0735,0.876
2023-02-21 07:09:57,0,98.094,0.726
2023-02-21 07:14:57,0,98.1215,0.612
2023-02-21 07:19:57,0,98.1247,0.492
2023-02-21 07:24:57,0,98.1402,0.375
2023-02-21 07:29:57,0,98.1532,0.257
2023-02-21 07:34:57,0,98.1541,0.172
2023-02-21 07:39:57,0,98.165,0.11
2023-02-21 07:44:57,0,98.1676,0.089
2023-02-21 07:49:57,0,98.1715,0.077
2023-02-21 07:54:57,0,98.1904,0.077
2023-02-21 07:59:57,0,98.2047,0.128
2023-02-21 08:04:57,0,98.2221,0.195
2023-02-21 08:09:57,0,98.2369,0.269
2023-02-21 08:14:57,0,98.2441,0.358
2023-02-21 08:19:57,0,98.2415,0.48
2023-02-21 08:24:57,0,98.2451,0.617
2023-02-21 08:29:57,0,98.2628,0.723
2023-02-21 08:34:57,0,98.2893,0.812
2023-02-21 08:39:57,0,98.3066,0.893
2023-02-21 08:44:57,0,98.3316,0.966
2023-02-21 08:49:57,0,98.3473,1.25
2023-02-21 08:54:57,0,98.3553,1.495
2023-02-21 08:59:57,0,98.3569,1.669
2023-02-21 09:04:57,0,98.3614,1.946
2023-02-21 09:09:57,0,98.3593,2.099
2023-02-21 09:14:57,0,98.3599,2.161
2023-02-21 09:19:57,0,98.368,2.398
2023-02-21 09:24:57,0,98.3842,2.641
2023-02-21 09:29:57,0,98.4014,2.773
2023-02-21 09:34:57,0,98.4002,2.895
2023-02-21 09:39:57,0,98.4099,2.768
2023-02-21 09:44:57,0,98.4026,2.622
2023-02-21 09:49:57,0,98.4105,2.714
2023-02-21 09:54:57,0,98.4217,2.7
2023-02-21 09:59:57,0,98.4348,2.707
2023-02-21 10:04:57,0,98.4467,2.937
2023-02-21 10:09:57,0,98.4535,3.358
2023-02-21 10:14:57,0,98.4668,3.781
2023-02-21 10:19:57,0,98.4832,4.075
2023-02-21 10:24:57,0,98.4907,4.27
2023-02-21 10:29:57,0,98.5186,4.447
2023-02-21 10:34:57,0,98.5366,4.584
2023-02-21 10:39:57,0,98.5491,4.663
2023-02-21 10:44:57,0,98.5577,4.851
2023-02-21 10:49:57,0,98.558,4.852
2023-02-21 10:54:57,0,98.5746,4.903
2023-02-21 10:59:57,0,98.5871,4.792
2023-02-21 11:04:57,0,98.5854,4.716
2023-02-21 11:09:57,0,98.5966,4.794
2023-02-21 11:14:57,0,98.6028,4.822
2023-02-21 11:19:57,0,98.6006,4.625
2023-02-21 11:24:57,0,98.5878,4.575
2023-02-21 11:29:57,0,98.5924,4.686
2023-02-21 11:34:57,0,98.5978,4.874
2023-02-21 11:39:57,0,98.5878,5.134
2023-02-21 11:44:57,0,98.5616,5.29
2023-02-21 11:49:57,0,98.5497,5.338
2023-02-21 11:54:57,0,98.5498,5.457
2023-02-21 11:59:57,0,98.5475,5.553
2023-02-21 12:04:57,0,98.5448,5.675
2023-02-21 12:09:57,0,98.5459,5.785
2023-02-21 12:14:57,0,98.5469,5.854
2023-02-21 12:19:57,0,98.5307,5.895
2023-02-21 12:24:57,0,98.5237,6.068
2023-02-21 12:29:57,0,98.5153,6.155
2023-02-21 12:34:57,0,98.4966,6.233
2023-02-21 12:39:57,0,98.5026,6.336
2023-02-21 12:44:57,0,98.4868,6.438
2023-02-21 12:49:57,0,98.4878,6.605
2023-02-21 12:54:57,0,98.465,6.674
2023-02-21 12:59:57,0,98.4255,6.428
2023-02-21 13:04:57,0,98.495,6.198
2023-02-21 13:09:57,0,98.5261,6.128
2023-02-21 13:14:57,0,98.5729,6.199
2023-02-21 13:19:57,0,98.5802,6.32
2023-02-21 13:24:57,0,98.5847,6.369
2023-02-21 13:29:57,0,98.5911,6.401
2023-02-21 13:34:57,0,98.5873,6.505
2023-02-21 13:39:57,0,98.5837,6.683
2023-02-21 13:44:57,0,98.5855,6.908
2023-02-21 13:49:57,0,98.5921,7.038
2023-02-21 13:54:57,0,98.6121,7.134
2023-02-21 13:59:57,0,98.636,7.292
2023-02-21 14:04:57,0,98.6346,7.425
2023-02-21 14:09:57,0,98.6165,7.538
2023-02-21 14:14:57,0,98.6109,7.642
2023-02-21 14:19:57,0,98.6112,7.735
2023-02-21 14:24:57,0,98.623,7.821
2023-02-21 14:29:57,0,98.6245,7.861
2023-02-21 14:34:57,0,98.6295,8.011
2023-02-21 14:39:57,0,98.6329,8.216
2023-02-21 14:44:57,0,98.6319,8.392
2023-02-21 14:49:57,0,98.6405,8.544
2023-02-21 14:54:57,0,98.6351,8.691
2023-02-21 14:59:57,0,98.6428,8.775
2023-02-21 15:04:57,0,98.6243,8.836
2023-02-21 15:09:57,0,98.607,8.595
2023-02-21 15:14:57,0,98.6079,8.535
2023-02-21 15:19:57,0,98.5981,8.312
2023-02-21 15:24:57,0,98.5886,8.518
2023-02-21 15:29:57,0,98.5797,8.917
2023-02-21 15:34:57,0,98.5592,8.733
2023-02-21 15:39:57,0,98.5673,8.342
2023-02-21 15:44:57,0,98.5542,8.495
2023-02-21 15:49:57,0,98.538,8.825
2023-02-21 15:54:57,0,98.5209,9.007
2023-02-21 15:59:57,0,98.5076,9.342
2023-02-21 16:04:57,0,98.5028,9.737
2023-02-21 16:09:57,0,98.5057,9.947
2023-02-21 16:14:57,0,98.493,10.176
2023-02-21 16:19:57,0,98.481,10.284
2023-02-21 16:24:57,0,98.4813,10.463
2023-02-21 16:29:57,0,98.4802,9.898
2023-02-21 16:34:57,0,98.5114,9.1
2023-02-21 16:39:57,0,98.5179,8.376
2023-02-21 16:44:57,0,98.5199,7.77
2023-02-21 16:49:57,0,98.5224,7.335
2023-02-21 16:54:57,0,98.5147,7.024
2023-02-21 16:59:57,0,98.5093,6.76
2023-02-21 17:04:57,0,98.5098,6.517
2023-02-21 17:09:57,0,98.5138,6.313
2023-02-21 17:14:57,0,98.513,6.138
2023-02-21 17:19:57,0,98.5212,5.981
2023-02-21 17:24:57,0,98.5043,5.85
2023-02-21 17:29:57,0,98.5232,5.739
2023-02-21 17:34:57,0,98.5334,5.648
2023-02-21 17:39:57,0,98.5473,5.565
2023-02-21 17:44:57,0,98.5394,5.484
2023-02-21 17:49:57,0,98.5515,5.407
2023-02-21 17:54:57,0,98.5382,5.319
2023-02-21 17:59:57,0,98.5247,5.226
2023-02-21 18:04:57,0,98.5136,5.113
2023-02-21 18:09:57,0,98.5234,4.963
2023-02-21 18:14:57,0,98.5298,4.797
2023-02-21 18:19:57,0,98.5014,4.631
2023-02-21 18:24:57,0,98.4964,4.442
2023-02-21 18:29:57,0,98.4973,4.243
2023-02-21 18:34:57,0,98.5292,4.033
2023-02-21 18:39:57,0,98.5431,3.828
2023-02-21 18:44:57,0,98.551,3.631
2023-02-21 18:49:57,0,98.5589,3.479
2023-02-21 18:54:57,0,98.5557,3.365
2023-02-21 18:59:57,0,98.5421,3.285
2023-02-21 19:04:57,0,98.519,3.217
2023-02-21 19:09:57,0,98.5103,3.131
2023-02-21 19:14:57,0,98.4889,3.092
2023-02-21 19:19:57,0,98.485,3.1
2023-02-21 19:24:57,0,98.4724,3.093
2023-02-21 19:29:57,0,98.4552,3.059
2023-02-21 19:34:57,0,98.4376,3.064
2023-02-21 19:39:57,0,98.4422,3.081
2023-02-21 19:44:57,0,98.4645,3.106
2023-02-21 19:49:57,0,98.4671,3.125
2023-02-21 19:54:57,0,98.451,3.142
2023-02-21 19:59:57,0,98.4454,3.144
2023-02-21 20:04:57,0,98.423,3.135
2023-02-21 20:09:57,0,98.4348,3.087
2023-02-21 20:14:57,0,98.4233,3.039
2023-02-21 20:19:57,0,98.4203,3.022
2023-02-21 20:24:57,0,98.4154,3.02
2023-02-21 20:29:57,0,98.4244,3.022
2023-02-21 20:34:57,0,98.4238,3.013
2023-02-21 20:39:57,0,98.4214,2.955
2023-02-21 20:44:57,0,98.4306,2.879
2023-02-21 20:49:57,0,98.4133,2.808
2023-02-21 20:54:57,0,98.4082,2.718
2023-02-21 20:59:57,0,98.4021,2.654
2023-02-21 21:04:57,0,98.4093,2.632
2023-02-21 21:09:57,0,98.4057,2.639
2023-02-21 21:14:57,0,98.4216,2.667
2023-02-21 21:19:57,0,98.4286,2.645
2023-02-21 21:24:57,0,98.4288,2.581
2023-02-21 21:29:57,0,98.4156,2.512
2023-02-21 21:34:57,0,98.4157,2.477
2023-02-21 21:39:57,0,98.4103,2.453
2023-02-21 21:44:57,0,98.3929,2.444
2023-02-21 21:49:57,0,98.3873,2.36
2023-02-21 21:54:57,0,98.3835,2.238
2023-02-21 21:59:57,0,98.3779,2.114
2023-02-21 22:04:57,0,98.379,1.994
2023-02-21 22:09:57,0,98.3849,1.915
2023-02-21 22:14:57,0,98.3926,1.945
2023-02-21 22:19:57,0,98.4081,2.072
2023-02-21 22:24:57,0,98.4032,2.253
2023-02-21 22:29:57,0,98.3977,2.401
2023-02-21 22:34:57,0,98.3908,2.528
2023-02-21 22:39:57,0,98.3837,2.625
2023-02-21 22:44:57,0,98.3854,2.715
2023-02-21 22:49:57,0,98.3906,2.816
2023-02-21 22:54:57,0,98.387,2.908
2023-02-21 22:59:57,0,98.3948,2.987
2023-02-21 23:04:57,0,98.3837,3.082
2023-02-21 23:09:57,0,98.3649,3.182
2023-02-21 23:14:57,0,98.3448,3.268
2023-02-21 23:19:57,0,98.335,3.335
2023-02-21 23:24:57,0,98.344,3.39
2023-02-21 23:29:57,0,98.3202,3.433
2023-02-21 23:34:57,0,98.3134,3.458
2023-02-21 23:39:57,0,98.2966,3.486
2023-02-21 23:44:57,0,98.2785,3.504
2023-02-21 23:49:57,0,98.2534,3.51
2023-02-21 23:54:57,0,98.2552,3.513
2023-02-21 23:59:57,0,98.2634,3.501
2023-02-22 00:04:57,0,98.2678,3.49
2023-02-22 00:09:57,0,98.2438,3.496
2023-02-22 00:14:57,0,98.2364,3.509
2023-02-22 00:19:57,0,98.2309,3.528
2023-02-22 00:24:57,0,98.1802,3.545
2023-02-22 00:29:57,0,98.1813,3.548
2023-02-22 00:34:57,0,98.1759,3.544
2023-02-22 00:39:57,0,98.1747,3.541
2023-02-22 00:44:57,0,98.1865,3.549
2023-02-22 00:49:57,0,98.1905,3.57
2023-02-22 00:54:57,0,98.187,3.597
2023-02-22 00:59:57,0,98.1765,3.642
2023-02-22 01:04:57,0,98.1533,3.706
2023-02-22 01:09:57,0,98.131,3.765
2023-02-22 01:14:57,0,98.1646,3.814
2023-02-22 01:19:57,0,98.1439,3.793
2023-02-22 01:24:57,0,98.1441,3.746
